event,event_type,eventID,date,location,fight,fightID,weight_class,fight_duration,scheduled_rounds,result,fighter,fighterID,outcome,SigStr,StrAccuracy,SLPM,StrDef,takedown,takedownAcc,takedownDef,opp,oppID,oppOutcome,opp_SigStr,opp_StrAccuracy,opp_SLPM,opp_StrDef,opp_takedown,opp_takedownAcc,opp_takedownDef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Alan Belcher vs Yushin Okami,2138UFC,Middleweight,15,3,Decision - Unanimous,Yushin Okami,okamiyus01,W,20,0.454545455,1.333333333,0.785714286,1,0.2,1,Alan Belcher,belchala01,L,6,0.214285714,0.4,0.545454545,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Derek Brunson vs Chris Leben,2139UFC,Middleweight,15,3,Decision - Unanimous,Derek Brunson,brunsder01,W,41,0.315384615,2.733333333,0.574468085,4,0.307692308,1,Chris Leben,lebenchr01,L,40,0.425531915,2.666666667,0.684615385,0,0,0.692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Brad Pickett vs Eddie Wineland,2140UFC,Bantamweight,15,3,Decision - Split,Eddie Wineland,wineledd01,W,90,0.306122449,6,0.683962264,0,0,1,Brad Pickett,pickebra01,L,67,0.316037736,4.466666667,0.693877551,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Byron Bloodworth vs Erik Perez,2141UFC,Bantamweight,3.83,3,KO/TKO,Erik Perez,perezeri01,W,40,0.689655172,10.44386423,0.272727273,0,0,1,Byron Bloodworth,bloodbyr01,L,8,0.727272727,2.088772846,0.310344828,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Melvin Guillard vs Jamie Varner,2142UFC,Lightweight,15,3,Decision - Split,Jamie Varner,varnejam01,W,32,0.329896907,2.133333333,0.491071429,7,0.7,1,Melvin Guillard,guillmel01,L,57,0.508928571,3.8,0.670103093,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Michael Johnson vs Myles Jury,2143UFC,Lightweight,15,3,Decision - Unanimous,Myles Jury,jurymyl01,W,56,0.462809917,3.733333333,0.853658537,3,0.5,1,Michael Johnson,johnsmic01,L,6,0.146341463,0.4,0.537190083,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Todd Duffee vs Philip De Fries,2144UFC,Heavyweight,2.07,3,KO/TKO,Todd Duffee,duffetod01,W,20,0.64516129,9.661835749,0.461538462,0,0,0,Philip De Fries,friesphi01,L,7,0.538461538,3.381642512,0.35483871,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Leonard Garcia vs Max Holloway,2145UFC,Featherweight,15,3,Decision - Split,Max Holloway,hollomax01,W,120,0.446096654,8,0.752089136,0,0,0.5,Leonard Garcia,garcileo01,L,89,0.247910864,5.933333333,0.553903346,2,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 155: Dos Santos vs Velasquez II,UFC,0159PPV,12/29/2012,"Las Vegas, Nevada, USA",Chris Cariaso vs John Moraga,2146UFC,Flyweight,11.18,3,Submission,John Moraga,moragjoh01,W,26,0.351351351,2.325581395,0.680327869,2,1,0.5,Chris Cariaso,cariachr01,L,39,0.319672131,3.488372093,0.648648649,1,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Vitor Belfort vs Michael Bisping,2147UFC,Middleweight,6.45,5,KO/TKO,Vitor Belfort,belfovit01,W,18,0.339622642,2.790697674,0.787878788,0,0,1,Michael Bisping,bispimic01,L,14,0.212121212,2.170542636,0.660377358,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",CB Dollaway vs Daniel Sarafian,2148UFC,Middleweight,15,3,Decision - Split,CB Dollaway,dollacb01,W,62,0.407894737,4.133333333,0.612244898,2,0.333333333,1,Daniel Sarafian,sarafdan01,L,38,0.387755102,2.533333333,0.592105263,0,0,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Gabriel Gonzaga vs Ben Rothwell,2149UFC,Heavyweight,6.02,3,Submission,Gabriel Gonzaga,gonzagab01,W,17,0.607142857,2.823920266,0.555555556,3,0.375,1,Ben Rothwell,rothwben01,L,12,0.444444444,1.993355482,0.392857143,0,0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Khabib Nurmagomedov vs Thiago Tavares,2150UFC,Lightweight,1.92,3,KO/TKO,Khabib Nurmagomedov,nurmakha01,W,22,0.709677419,11.45833333,0.8,0,0,1,Thiago Tavares,tavarthi01,L,2,0.2,1.041666667,0.290322581,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Godofredo Pepey vs Milton Vieira,2151UFC,Featherweight,15,3,Decision - Split,Godofredo Pepey,pepeygod01,W,36,0.473684211,2.4,0.5,0,0,0.166666667,Milton Vieira,vieirmil01,L,17,0.5,1.133333333,0.526315789,5,0.833333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Andrew Craig vs Ronny Markes,2152UFC,Middleweight,15,3,Decision - Unanimous,Ronny Markes,markeron01,W,5,0.555555556,0.333333333,0.310344828,2,0.166666667,1,Andrew Craig,craigand01,L,20,0.689655172,1.333333333,0.444444444,0,0,0.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Nik Lentz vs Diego Nunes,2153UFC,Featherweight,15,3,Decision - Unanimous,Nik Lentz,lentznik01,W,56,0.756756757,3.733333333,0.4375,10,0.476190476,1,Diego Nunes,nunesdie01,L,18,0.5625,1.2,0.243243243,0,0,0.523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Edson Barboza vs Lucas Martins,2154UFC,Lightweight,2.63,3,KO/TKO,Edson Barboza,barboeds01,W,26,0.577777778,9.885931559,0.612903226,0,0,1,Lucas Martins,martiluc01,L,12,0.387096774,4.562737643,0.422222222,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Ildemar Alcantara vs Wagner Prado,2156UFC,Light Heavyweight,7.65,3,Submission,Ildemar Alcantara,alcanild01,W,24,0.436363636,3.137254902,0.471698113,2,0.666666667,1,Wagner Prado,pradowag01,L,28,0.528301887,3.660130719,0.563636364,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",CJ Keith vs Francisco Trinaldo,2157UFC,Lightweight,6.83,3,Submission,Francisco Trinaldo,trinafra01,W,12,0.631578947,1.756954612,0.666666667,2,0.4,1,CJ Keith,keithcj01,L,3,0.333333333,0.439238653,0.368421053,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FX: Belfort vs Bisping,Fight Night,0050FNI,1/19/2013,"Sao Paulo, Brazil",Iuri Alcantara vs Pedro Nobre,2155UFC,Bantamweight,2.18,3,Could Not Continue,Pedro Nobre,nobreped01,NC,3,0.3,1.376146789,0.35483871,0,0,0,Iuri Alcantara,alcaniur01,NC,20,0.64516129,9.174311927,0.7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",John Dodson vs Demetrious Johnson,2158UFC,Flyweight,25,5,Decision - Unanimous,Demetrious Johnson,johnsdem01,W,127,0.51417004,5.08,0.634615385,5,0.333333333,0.75,John Dodson,dodsojoh01,L,57,0.365384615,2.28,0.48582996,1,0.25,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Rampage Jackson vs Glover Teixeira,2159UFC,Light Heavyweight,15,3,Decision - Unanimous,Glover Teixeira,teixeglo01,W,80,0.446927374,5.333333333,0.686390533,5,1,1,Rampage Jackson,jacksram01,L,53,0.313609467,3.533333333,0.553072626,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Donald Cerrone vs Anthony Pettis,2160UFC,Lightweight,2.58,3,KO/TKO,Anthony Pettis,pettiant01,W,18,0.642857143,6.976744186,0.666666667,0,0,1,Donald Cerrone,cerrodon01,L,4,0.333333333,1.550387597,0.357142857,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Erik Koch vs Ricardo Lamas,2161UFC,Featherweight,7.53,3,KO/TKO,Ricardo Lamas,lamasric01,W,32,0.571428571,4.249667995,0.681818182,2,0.25,1,Erik Koch,kocheri01,L,14,0.318181818,1.859229748,0.428571429,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",TJ Grant vs Matt Wiman,2162UFC,Lightweight,4.85,3,KO/TKO,TJ Grant,granttj01,W,54,0.580645161,11.13402062,0.684210526,0,0,1,Matt Wiman,wimanmat01,L,18,0.315789474,3.711340206,0.419354839,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Clay Guida vs Hatsu Hioki,2163UFC,Featherweight,15,3,Decision - Split,Clay Guida,guidacla01,W,26,0.232142857,1.733333333,0.585858586,3,0.5,1,Hatsu Hioki,hiokihat01,L,41,0.414141414,2.733333333,0.767857143,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Pascal Krauss vs Mike Stumpf,2164UFC,Welterweight,15,3,Decision - Unanimous,Pascal Krauss,krauspas01,W,163,0.527508091,10.86666667,0.556338028,1,0.5,0.75,Mike Stumpf,stumpmik01,L,63,0.443661972,4.2,0.472491909,2,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Ryan Bader vs Vladimir Matyushenko,2165UFC,Light Heavyweight,0.83,3,Submission,Ryan Bader,baderrya01,W,3,0.5,3.614457831,1,0,0,1,Vladimir Matyushenko,matyuvla01,L,0,0,0,0.5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Shawn Jordan vs Mike Russow,2166UFC,Heavyweight,8.8,3,KO/TKO,Shawn Jordan,jordasha01,W,42,0.583333333,4.772727273,0.444444444,2,1,0.833333333,Mike Russow,russomik01,L,25,0.555555556,2.840909091,0.416666667,1,0.166666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",Rafael Natal vs Sean Spencer,2167UFC,Middleweight,12.22,3,Submission,Rafael Natal,natalraf01,W,64,0.576576577,5.237315876,0.857142857,4,0.666666667,1,Sean Spencer,spencsea01,L,12,0.142857143,0.981996727,0.423423423,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on Fox: Johnson vs Dodson,Fight Night,0051FNI,1/26/2013,"Chicago, Illinois, USA",David Mitchell vs Simeon Thoresen,2168UFC,Welterweight,15,3,Decision - Unanimous,David Mitchell,mitchdav01,W,60,0.377358491,4,0.573913043,1,0.5,0,Simeon Thoresen,thoresim01,L,49,0.426086957,3.266666667,0.622641509,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Jose Aldo vs Frankie Edgar,2169UFC,Featherweight,25,5,Decision - Unanimous,Jose Aldo,aldojos01,W,76,0.300395257,3.04,0.779411765,0,0,0.818181818,Frankie Edgar,edgarfra01,L,60,0.220588235,2.4,0.699604743,2,0.181818182,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Rashad Evans vs Rogerio Nogueira,2170UFC,Light Heavyweight,15,3,Decision - Unanimous,Rogerio Nogueira,noguerog01,W,40,0.263157895,2.666666667,0.728395062,0,0,0.8,Rashad Evans,evansras01,L,22,0.271604938,1.466666667,0.736842105,1,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Alistair Overeem vs Antonio Silva,2171UFC,Heavyweight,10.42,3,KO/TKO,Antonio Silva,silvaant01,W,21,0.4375,2.015355086,0.281690141,0,0,0,Alistair Overeem,overeali01,L,51,0.718309859,4.894433781,0.5625,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Jon Fitch vs Demian Maia,2172UFC,Welterweight,15,3,Decision - Unanimous,Demian Maia,maiadem01,W,12,0.705882353,0.8,0.625,7,0.411764706,1,Jon Fitch,fitchjon01,L,6,0.375,0.4,0.294117647,0,0,0.588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Joseph Benavidez vs Ian McCall,2173UFC,Flyweight,15,3,Decision - Unanimous,Joseph Benavidez,benavjos01,W,57,0.309782609,3.8,0.646017699,0,0,0.75,Ian McCall,mccalian01,L,40,0.353982301,2.666666667,0.690217391,1,0.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Evan Dunham vs Gleison Tibau,2174UFC,Lightweight,15,3,Decision - Split,Evan Dunham,dunhaeva01,W,91,0.383966245,6.066666667,0.781065089,0,0,0.777777778,Gleison Tibau,tibaugle01,L,37,0.218934911,2.466666667,0.616033755,2,0.222222222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Jay Hieron vs Tyron Woodley,2175UFC,Welterweight,0.6,3,KO/TKO,Tyron Woodley,woodltyr01,W,15,0.681818182,25,1,0,0,1,Jay Hieron,hierojay01,L,0,0,0,0.318181818,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Bobby Green vs Jacob Volkmann,2176UFC,Lightweight,14.42,3,Submission,Bobby Green,greenbob01,W,54,0.6,3.74479889,0.882352941,1,1,0.666666667,Jacob Volkmann,volkmjac01,L,6,0.117647059,0.416088766,0.4,4,0.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Yves Edwards vs Isaac Vallie-Flagg,2177UFC,Lightweight,15,3,Decision - Split,Isaac Vallie-Flagg,valliisa01,W,76,0.342342342,5.066666667,0.495652174,0,0,0.666666667,Yves Edwards,edwaryve01,L,58,0.504347826,3.866666667,0.657657658,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Chico Camus vs Dustin Kimura,2178UFC,Bantamweight,11.83,3,Submission,Dustin Kimura,kimurdus01,W,16,0.285714286,1.35249366,0.43902439,0,0,0.666666667,Chico Camus,camuschi01,L,23,0.56097561,1.944209637,0.714285714,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 156: Aldo vs Edgar,UFC,0160PPV,2/2/2013,"Las Vegas, Nevada, USA",Edwin Figueroa vs Francisco Rivera,2179UFC,Bantamweight,9.33,3,KO/TKO,Francisco Rivera,riverfra01,W,51,0.401574803,5.466237942,0.75257732,2,1,0,Edwin Figueroa,figueedw01,L,24,0.24742268,2.572347267,0.598425197,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Dustin Poirier vs Cub Swanson,2180UFC,Featherweight,15,3,Decision - Unanimous,Cub Swanson,swanscub01,W,58,0.46031746,3.866666667,0.585714286,2,1,0.777777778,Dustin Poirier,poiridus01,L,58,0.414285714,3.866666667,0.53968254,2,0.222222222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Cyrille Diabate vs Jimi Manuwa,2181UFC,Light Heavyweight,5,3,TKO - Doctor's Stoppage,Jimi Manuwa,manuwjim01,W,18,0.5,3.6,0.357142857,3,1,1,Cyrille Diabate,diabacyr01,L,9,0.642857143,1.8,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Gunnar Nelson vs Jorge Santiago,2182UFC,Welterweight,15,3,Decision - Unanimous,Gunnar Nelson,nelsogun01,W,42,0.525,2.8,0.650406504,2,0.5,1,Jorge Santiago,santijor01,L,43,0.349593496,2.866666667,0.475,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",James Te Huna vs Ryan Jimmo,2183UFC,Light Heavyweight,15,3,Decision - Unanimous,James Te Huna,hunajame01,W,49,0.620253165,3.266666667,0.346153846,2,0.4,1,Ryan Jimmo,jimmorya01,L,34,0.653846154,2.266666667,0.379746835,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Terry Etim vs Renee Forte,2185UFC,Lightweight,15,3,Decision - Unanimous,Renee Forte,forteren01,W,47,0.394957983,3.133333333,0.790322581,2,0.666666667,1,Terry Etim,etimterr01,L,13,0.209677419,0.866666667,0.605042017,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Danny Castillo vs Paul Sass,2186UFC,Lightweight,15,3,Decision - Unanimous,Danny Castillo,castidan01,W,38,0.567164179,2.533333333,0.826086957,4,0.666666667,1,Paul Sass,sasspaul01,L,4,0.173913043,0.266666667,0.432835821,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Josh Grispi vs Andy Ogle,2187UFC,Featherweight,15,3,Decision - Unanimous,Andy Ogle,ogleand01,W,19,0.452380952,1.266666667,0.730769231,2,1,0.5,Josh Grispi,grispjos01,L,7,0.269230769,0.466666667,0.547619048,1,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Stanislav Nedkov vs Tom Watson,2188UFC,Middleweight,9.7,3,KO/TKO,Tom Watson,watsotom01,W,56,0.549019608,5.773195876,0.5,0,0,0.166666667,Stanislav Nedkov,nedkosta01,L,39,0.5,4.020618557,0.450980392,5,0.833333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Vaughan Lee vs Motonobu Tezuka,2189UFC,Bantamweight,15,3,Decision - Unanimous,Vaughan Lee,leevaug01,W,20,0.416666667,1.333333333,0.885714286,0,0,0.933333333,Motonobu Tezuka,tezukmot01,L,4,0.114285714,0.266666667,0.583333333,1,0.066666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Ulysses Gomez vs Phil Harris,2190UFC,Flyweight,15,3,Decision - Unanimous,Phil Harris,harriphi01,W,33,0.22,2.2,0.779874214,1,1,1,Ulysses Gomez,gomezuly01,L,35,0.220125786,2.333333333,0.78,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Renan Barao vs Michael McDonald,2191UFC,Bantamweight,18.95,5,Submission,Renan Barao,baraoren01,W,36,0.321428571,1.899736148,0.717391304,4,0.4,1,Michael McDonald,mcdonmic01,L,26,0.282608696,1.372031662,0.678571429,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC on FUEL TV: Barao vs McDonald,Fight Night,0052FNI,2/16/2013,"London, England, United Kingdom",Che Mills vs Matthew Riddle,2184UFC,Welterweight,15,3,Overturned,Matthew Riddle,riddlmat01,NC,23,0.575,1.533333333,0.44,5,0.357142857,1,Che Mills,millsche01,NC,28,0.56,1.866666667,0.425,0,0,0.642857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Liz Carmouche vs Ronda Rousey,2192UFC,Women's Bantamweight,4.82,5,Submission,Ronda Rousey,rouseron01,W,7,0.5,1.452282158,0.333333333,1,1,1,Liz Carmouche,carmoliz01,L,4,0.666666667,0.829875519,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Dan Henderson vs Lyoto Machida,2193UFC,Light Heavyweight,15,3,Decision - Split,Lyoto Machida,machilyo01,W,27,0.5,1.8,0.6875,1,1,0.666666667,Dan Henderson,hendedan01,L,20,0.3125,1.333333333,0.5,1,0.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Urijah Faber vs Ivan Menjivar,2194UFC,Bantamweight,4.57,3,Submission,Urijah Faber,faberuri01,W,17,0.708333333,3.719912473,0.571428571,0,0,0,Ivan Menjivar,menjiiva01,L,3,0.428571429,0.656455142,0.291666667,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Court McGee vs Josh Neer,2195UFC,Welterweight,15,3,Decision - Unanimous,Court McGee,mcgeecou01,W,166,0.497005988,11.06666667,0.585526316,2,0.4,1,Josh Neer,neerjosh01,L,63,0.414473684,4.2,0.502994012,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Josh Koscheck vs Robbie Lawler,2196UFC,Welterweight,3.95,3,KO/TKO,Robbie Lawler,lawlerob01,W,9,0.6,2.278481013,0.5,0,0,0.666666667,Josh Koscheck,koschjos01,L,2,0.5,0.506329114,0.4,2,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Lavar Johnson vs Brendan Schaub,2197UFC,Heavyweight,15,3,Decision - Unanimous,Brendan Schaub,schaubre01,W,18,0.580645161,1.2,0.307692308,5,0.625,0,Lavar Johnson,johnslav01,L,36,0.692307692,2.4,0.419354839,1,1,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Michael Chiesa vs Anton Kuivanen,2198UFC,Lightweight,7.48,3,Submission,Michael Chiesa,chiesmic01,W,5,0.1,0.668449198,0.672727273,1,0.2,1,Anton Kuivanen,kuivaant01,L,18,0.327272727,2.406417112,0.9,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 157: Rousey vs Carmouche,UFC,0161PPV,2/23/2013,"Anaheim, California, USA",Dennis Bermudez vs Matt Grice,2199UFC,Featherweight,15,3,Decision - Split,Dennis Bermudez,bermuden01,W,120,0.574162679,8,0.49382716,0,0,0.916666667,Matt Grice,gricemat01,L,82,0.50617284,5.466666667,0.425837321,1,0.083333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
